TrnYear,TrnMonth,Branch,BranchName,Invoice,InvoiceDate,Salesperson,RepTeam,Salesperson2,RepCode,Rep2,Customer,Name,PriceCode,SalesOrder,OrderDate,StockCode,Warehouse,Area,ProductClass,CustomerPoNumber,QtyInvoiced,NetSalesValue,LineType
2023,1,220,Gabby,220-1310456,2023-01-04 00:00:00.000,TX-ERICB,TX, ,TX, ,1152196,JOYEUX HOME DBA DY LYNNE,4,220-1173697,2022-12-30 00:00:00.000,SCH-170450-B,MV,SD,GABBY,RMA:220-1015127/220-1154375 DE,1.000000,303.00,1
2023,1,220,Gabby,220-1018346,2023-01-05 00:00:00.000,JLT-ERICB,JLT, ,JLT, ,1152196,JOYEUX HOME DBA DY LYNNE,.,220-8018514,2022-12-30 00:00:00.000,SCH-170450-B,X,SD,GABBY,RMA:220-1015127,-1.000000,-303.00,1
2023,1,220,Gabby,220-1312895,2023-01-19 00:00:00.000,TX-JENNIFERS,TX, ,TX, ,1152197,NORTH TEXAS DESIGN GROUP,1,220-1175199,2023-01-17 00:00:00.000,SCH-168165,MV,W,GABBY,RMA:220-1015340/220-1173122 DE,1.000000,304.00,1
2023,1,220,Gabby,220-1018538,2023-01-20 00:00:00.000,TX-JENNIFERS,TX, ,TX, ,1152197,NORTH TEXAS DESIGN GROUP,.,220-8018690,2023-01-17 00:00:00.000,SCH-168165,X,W,GABBY,RMA:220-1015340,-1.000000,-304.00,1
2023,1,220,Gabby,220-1018646,2023-01-26 00:00:00.000,TX-JENNIFERS,TX, ,TX, ,1152197,NORTH TEXAS DESIGN GROUP,.,220-8018806,2023-01-24 00:00:00.000,SCH-160090,X,W,GABBY,RMA:220-1014843,-1.000000,-254.00,1
2023,1,220,Gabby,220-1018698,2023-01-31 00:00:00.000,TX-JENNIFERS,TX, ,TX, ,1152197,NORTH TEXAS DESIGN GROUP, ,220-8018878,2023-01-30 00:00:00.000,REPAIR CREDIT,**,W,MISC,RMA RQST#: 30573,-1.000000,-73.00,7
2023,1,200,SCW,200-1160471,2023-01-05 00:00:00.000,TX-ERICB,TX,TX-JENNIFERS,TX,TX,1152268,LUCAS/EILERS DESIGN ASSOCIATES,.,200-1107997,2022-12-12 00:00:00.000,C013H706N,MN,W,SCW,210681,1.000000,75.00,1
2023,1,200,SCW,200-1160471,2023-01-05 00:00:00.000,TX-ERICB,TX,TX-JENNIFERS,TX,TX,1152268,LUCAS/EILERS DESIGN ASSOCIATES,.,200-1107997,2022-12-12 00:00:00.000,C311H706N,MN,W,SCW,210681,1.000000,75.00,1
2023,1,220,Gabby,220-1314414,2023-01-31 00:00:00.000,TX-JENNIFERS,TX, ,TX, ,1152278,COOKS LIGHTING & FLOORING,.,220-1175976,2023-01-27 00:00:00.000,SCH-169000,MV,SD,GABBY,16626,1.000000,451.00,1
2023,1,220,Gabby,220-1313559,2023-01-25 00:00:00.000,TX-JENNIFERS,TX,TX,TX,TX,1152278,COOKS LIGHTING & FLOORING,.,220-1175496,2023-01-20 00:00:00.000,SCH-151135,MV,SD,GABBY,17073,1.000000,263.00,1
2023,1,220,Gabby,220-1312495,2023-01-17 00:00:00.000,TX-JENNIFERS,TX,TX-ANNEL,TX,TX,1152291,KRISTI HOPPER DESIGNS,.,220-1174832,2023-01-13 00:00:00.000,SCH-160005,MV,D,GABBY,DALW23,1.000000,504.00,1
2023,1,220,Gabby,220-1311724,2023-01-12 00:00:00.000,MT-JENSENM,MT, ,MT, ,1152511,GARDNER MILL COMPANY,.,220-1172138,2022-12-02 00:00:00.000,SCH-G202-202074,MN,SD,GABBY,49913,3.000000,219.00,1
2023,1,220,Gabby,220-1311724,2023-01-12 00:00:00.000,MT-JENSENM,MT, ,MT, ,1152511,GARDNER MILL COMPANY,.,220-1172138,2022-12-02 00:00:00.000,SCH-G202-202045,MN,SD,GABBY,49913,2.000000,130.00,1
2023,1,220,Gabby,220-1311724,2023-01-12 00:00:00.000,MT-JENSENM,MT, ,MT, ,1152511,GARDNER MILL COMPANY,.,220-1172138,2022-12-02 00:00:00.000,SCH-G202-202063,MN,SD,GABBY,49913,2.000000,138.00,1
2023,1,220,Gabby,220-1311724,2023-01-12 00:00:00.000,MT-JENSENM,MT, ,MT, ,1152511,GARDNER MILL COMPANY,.,220-1172138,2022-12-02 00:00:00.000,SCH-G203-202040,MN,SD,GABBY,49913,2.000000,158.00,1
2023,1,220,Gabby,220-1311724,2023-01-12 00:00:00.000,MT-JENSENM,MT, ,MT, ,1152511,GARDNER MILL COMPANY,.,220-1172138,2022-12-02 00:00:00.000,SCH-G203-202075,MN,SD,GABBY,49913,2.000000,144.00,1
2023,1,220,Gabby,220-1311724,2023-01-12 00:00:00.000,MT-JENSENM,MT, ,MT, ,1152511,GARDNER MILL COMPANY,.,220-1172138,2022-12-02 00:00:00.000,SCH-G203-202090,MN,SD,GABBY,49913,2.000000,144.00,1
2023,1,220,Gabby,220-1311724,2023-01-12 00:00:00.000,MT-JENSENM,MT, ,MT, ,1152511,GARDNER MILL COMPANY,.,220-1172138,2022-12-02 00:00:00.000,SCH-G204-202074,MN,SD,GABBY,49913,2.000000,176.00,1
2023,1,220,Gabby,220-1311055,2023-01-09 00:00:00.000,MT-JENSENM,MT, ,MT, ,1152511,GARDNER MILL COMPANY,.,220-1172474,2022-12-07 00:00:00.000,SCH-G202-202079,MN,SD,GABBY,49916,4.000000,320.00,1
2023,1,220,Gabby,220-1311792,2023-01-12 00:00:00.000,MA-TIMB,MA,TX-ANNEL,MA,TX,1152568,TWINBROOK FLORAL DESIGN,.,220-1174177,2023-01-06 00:00:00.000,SCH-167055,MV,R,GABBY,DALW23,2.000000,750.00,1
2023,1,220,Gabby,220-1311792,2023-01-12 00:00:00.000,MA-TIMB,MA,TX-ANNEL,MA,TX,1152568,TWINBROOK FLORAL DESIGN,.,220-1174177,2023-01-06 00:00:00.000,SCH-167235,MV,R,GABBY,DALW23,1.000000,691.00,1
2023,1,220,Gabby,220-1311792,2023-01-12 00:00:00.000,MA-TIMB,MA,TX-ANNEL,MA,TX,1152568,TWINBROOK FLORAL DESIGN,.,220-1174177,2023-01-06 00:00:00.000,SCH-167235-A,MV,R,GABBY,DALW23,1.000000,.00,1
2023,1,220,Gabby,220-1311792,2023-01-12 00:00:00.000,MA-TIMB,MA,TX-ANNEL,MA,TX,1152568,TWINBROOK FLORAL DESIGN,.,220-1174177,2023-01-06 00:00:00.000,SCH-167235-B,MV,R,GABBY,DALW23,1.000000,.00,1
2023,1,220,Gabby,220-1311792,2023-01-12 00:00:00.000,MA-TIMB,MA,TX-ANNEL,MA,TX,1152568,TWINBROOK FLORAL DESIGN,.,220-1174177,2023-01-06 00:00:00.000,SCH-192120,MV,R,GABBY,DALW23,2.000000,456.00,1
2023,1,220,Gabby,220-1311792,2023-01-12 00:00:00.000,MA-TIMB,MA,TX-ANNEL,MA,TX,1152568,TWINBROOK FLORAL DESIGN,.,220-1174177,2023-01-06 00:00:00.000,SCH-164020,MV,R,GABBY,DALW23,2.000000,564.00,1
2023,1,220,Gabby,220-1311792,2023-01-12 00:00:00.000,MA-TIMB,MA,TX-ANNEL,MA,TX,1152568,TWINBROOK FLORAL DESIGN,.,220-1174177,2023-01-06 00:00:00.000,SCH-163080,MV,R,GABBY,DALW23,2.000000,822.00,1
2023,1,220,Gabby,220-1311792,2023-01-12 00:00:00.000,MA-TIMB,MA,TX-ANNEL,MA,TX,1152568,TWINBROOK FLORAL DESIGN,.,220-1174177,2023-01-06 00:00:00.000,SCH-175014,MV,R,GABBY,DALW23,1.000000,837.00,1
2023,1,220,Gabby,220-1314034,2023-01-27 00:00:00.000,MA-TIMB,MA,MA,MA,MA,1152590,DOMICILE DBA BELLACARA,.,220-1171807,2022-11-29 00:00:00.000,SCH-158210,MV,SD,GABBY,8424-11292022-1-S,2.000000,526.00,1
2023,1,220,Gabby,220-1314034,2023-01-27 00:00:00.000,MA-TIMB,MA,MA,MA,MA,1152590,DOMICILE DBA BELLACARA,.,220-1171807,2022-11-29 00:00:00.000,SCH-175052,MV,SD,GABBY,8424-11292022-1-S,2.000000,242.00,1
2023,1,220,Gabby,220-1314034,2023-01-27 00:00:00.000,MA-TIMB,MA,MA,MA,MA,1152590,DOMICILE DBA BELLACARA,.,220-1171807,2022-11-29 00:00:00.000,SCH-175052-A,MV,SD,GABBY,8424-11292022-1-S,2.000000,.00,1
2023,1,220,Gabby,220-1314034,2023-01-27 00:00:00.000,MA-TIMB,MA,MA,MA,MA,1152590,DOMICILE DBA BELLACARA,.,220-1171807,2022-11-29 00:00:00.000,SCH-175052-B,MV,SD,GABBY,8424-11292022-1-S,2.000000,.00,1
2023,1,220,Gabby,220-1314034,2023-01-27 00:00:00.000,MA-TIMB,MA,MA,MA,MA,1152590,DOMICILE DBA BELLACARA,.,220-1171807,2022-11-29 00:00:00.000,SCH-192120,MV,SD,GABBY,8424-11292022-1-S,2.000000,294.00,1
2023,1,220,Gabby,220-1314034,2023-01-27 00:00:00.000,MA-TIMB,MA,MA,MA,MA,1152590,DOMICILE DBA BELLACARA,.,220-1171807,2022-11-29 00:00:00.000,SCH-165050,MV,SD,GABBY,8424-11292022-1-S,4.000000,464.00,1
2023,1,220,Gabby,220-1314034,2023-01-27 00:00:00.000,MA-TIMB,MA,MA,MA,MA,1152590,DOMICILE DBA BELLACARA,.,220-1171807,2022-11-29 00:00:00.000,SCH-166100,MV,SD,GABBY,8424-11292022-1-S,2.000000,296.00,1
2023,1,220,Gabby,220-1313131,2023-01-23 00:00:00.000,MA-TIMB,MA,(none),MA,(none),1152676,MCVEY VALENTINE INTERIOR DESIGN,.,220-1170762,2022-11-15 00:00:00.000,SCH-960-100304,CL-MN,R,GABBY,111522,2.000000,5468.00,1
2023,1,220,Gabby,220-1311825,2023-01-12 00:00:00.000,MA-TIMB,MA,MA,MA,MA,1152694,PANACHE INTERIORS INC.,.,220-1171235,2022-11-21 00:00:00.000,SCH-175089,MV,W,GABBY,97584,1.000000,1305.00,1
2023,1,220,Gabby,220-1313584,2023-01-25 00:00:00.000,MA-TIMB,MA, ,MA, ,1152694,PANACHE INTERIORS INC.,.,220-1171778,2022-11-29 00:00:00.000,SCH-970-100123,CL-MN,W,GABBY,WASH A,1.000000,3391.00,1
2023,1,200,SCW,200-1161897,2023-01-27 00:00:00.000,TBT-TIMB,TBT, ,TBT, ,1152819,THE GILDED NEST,.,200-1102960,2022-08-15 00:00:00.000,128401,CT,R,SCW,201355-A,1.000000,1400.00,1
2023,1,200,SCW,200-1160943,2023-01-13 00:00:00.000,TBT-TIMB,TBT,TBT,TBT,TBT,1152819,THE GILDED NEST,.,200-1106281,2022-10-26 00:00:00.000,354024,MN,W,SCW,201456  1ST WEB ORDER,1.000000,277.20,1
2023,1,200,SCW,200-1160943,2023-01-13 00:00:00.000,TBT-TIMB,TBT,TBT,TBT,TBT,1152819,THE GILDED NEST,.,200-1106281,2022-10-26 00:00:00.000,354724,MN,W,SCW,201456  1ST WEB ORDER,1.000000,535.50,1
2023,1,200,SCW,200-1160943,2023-01-13 00:00:00.000,TBT-TIMB,TBT,TBT,TBT,TBT,1152819,THE GILDED NEST,.,200-1106281,2022-10-26 00:00:00.000,387424,MN,W,SCW,201456  1ST WEB ORDER,1.000000,2034.00,1
2023,1,220,Gabby,220-1312854,2023-01-19 00:00:00.000,UMW-TIMP,UMW, ,UMW, ,1154414,HAVEN INTERIORS,4,220-1175323,2023-01-18 00:00:00.000,SCH-165085,MV,SD,GABBY,26420,1.000000,980.00,1
2023,1,220,Gabby,220-1312854,2023-01-19 00:00:00.000,UMW-TIMP,UMW, ,UMW, ,1154414,HAVEN INTERIORS,4,220-1175323,2023-01-18 00:00:00.000,SCH-170230,MV,SD,GABBY,26420,2.000000,702.00,1
2023,1,200,SCW,200-1161466,2023-01-20 00:00:00.000,TPT-TIMP,TPT, ,TPT, ,1154415,HAVEN INTERIORS LTD,.,200-1103622,2022-08-24 00:00:00.000,MKTG-00054,MKT,W,SCW,52823-082422-579,1.000000,.00,1
2023,1,220,Gabby,220-1313290,2023-01-23 00:00:00.000,UMW-TIMP,UMW,TX-JENNIFERS,UMW,TX,1154464,THE SALTBOX,1-L5,220-1174782,2023-01-12 00:00:00.000,SCH-170035,MV,W,GABBY,DALW23,2.000000,434.00,1
2023,1,220,Gabby,220-1313290,2023-01-23 00:00:00.000,UMW-TIMP,UMW,TX-JENNIFERS,UMW,TX,1154464,THE SALTBOX,1-L5,220-1174782,2023-01-12 00:00:00.000,SCH-151210,MV,W,GABBY,DALW23,2.000000,480.00,1
2023,1,220,Gabby,220-1313290,2023-01-23 00:00:00.000,UMW-TIMP,UMW,TX-JENNIFERS,UMW,TX,1154464,THE SALTBOX,1-L5,220-1174782,2023-01-12 00:00:00.000,SCH-175022,MV,W,GABBY,DALW23,1.000000,747.00,1
2023,1,220,Gabby,220-1313290,2023-01-23 00:00:00.000,UMW-TIMP,UMW,TX-JENNIFERS,UMW,TX,1154464,THE SALTBOX,1-L5,220-1174782,2023-01-12 00:00:00.000,SCH-170535,MV,W,GABBY,DALW23,2.000000,452.00,1
2023,1,220,Gabby,220-1313290,2023-01-23 00:00:00.000,UMW-TIMP,UMW,TX-JENNIFERS,UMW,TX,1154464,THE SALTBOX,.,220-1174782,2023-01-12 00:00:00.000,SCH-170535-A,MV,W,GABBY,DALW23,2.000000,.00,1
2023,1,220,Gabby,220-1313290,2023-01-23 00:00:00.000,UMW-TIMP,UMW,TX-JENNIFERS,UMW,TX,1154464,THE SALTBOX,.,220-1174782,2023-01-12 00:00:00.000,SCH-170535-B,MV,W,GABBY,DALW23,2.000000,.00,1
2023,1,220,Gabby,220-1313290,2023-01-23 00:00:00.000,UMW-TIMP,UMW,TX-JENNIFERS,UMW,TX,1154464,THE SALTBOX,1-L5,220-1174782,2023-01-12 00:00:00.000,SCH-169020,MV,W,GABBY,DALW23,1.000000,371.00,1
2023,1,220,Gabby,220-1314221,2023-01-30 00:00:00.000,MW-MARIANNEM,MW, ,MW, ,1170728,JL DESIGN,.,220-1175902,2023-01-26 00:00:00.000,SCH-151340,MV,D,GABBY,65450-012623-2040-1,1.000000,235.00,1
2023,1,220,Gabby,220-1314025,2023-01-27 00:00:00.000,TBT-TIMB,TBT, ,TBT, ,1172223,GRACIOUS LIVING INT./DBA KUEHNE COLLECTION,.,220-1159677,2022-06-30 00:00:00.000,SCH-862-100124,CL-MN,SD,GABBY,STORE ORDER A-B,1.000000,1857.00,1
2023,1,220,Gabby,220-1314025,2023-01-27 00:00:00.000,TBT-TIMB,TBT, ,TBT, ,1172223,GRACIOUS LIVING INT./DBA KUEHNE COLLECTION,.,220-1159677,2022-06-30 00:00:00.000,SCH-390-100178,CL-MN,SD,GABBY,STORE ORDER A-B,2.000000,90.00,1
2023,1,220,Gabby,220-1314025,2023-01-27 00:00:00.000,TBT-TIMB,TBT, ,TBT, ,1172223,GRACIOUS LIVING INT./DBA KUEHNE COLLECTION,.,220-1159677,2022-06-30 00:00:00.000,SCH-899-100131,CL-MN,SD,GABBY,STORE ORDER A-B,2.000000,2792.00,1
2023,1,200,SCW,200-1162140,2023-01-31 00:00:00.000,JTT,JTT, ,JTT, ,1255193,BAY DESIGN STORE,1-L10,200-1104301,2022-09-06 00:00:00.000,C589P4252N,MN,W,SCW,527093,2.000000,472.00,1
2023,1,200,SCW,200-1162140,2023-01-31 00:00:00.000,JTT,JTT, ,JTT, ,1255193,BAY DESIGN STORE,1-L10,200-1104301,2022-09-06 00:00:00.000,1758101,MN,W,SCW,527093,2.000000,866.00,1
2023,1,200,SCW,200-1162140,2023-01-31 00:00:00.000,JTT,JTT, ,JTT, ,1255193,BAY DESIGN STORE,1-L10,200-1104301,2022-09-06 00:00:00.000,280727,MN,W,SCW,527093,1.000000,1504.00,1
2023,1,200,SCW,200-1162140,2023-01-31 00:00:00.000,JTT,JTT, ,JTT, ,1255193,BAY DESIGN STORE,1-L10,200-1104301,2022-09-06 00:00:00.000,355124,MN,W,SCW,527093,2.000000,1100.00,1
2023,1,200,SCW,200-1162140,2023-01-31 00:00:00.000,JTT,JTT, ,JTT, ,1255193,BAY DESIGN STORE,1-L10,200-1104301,2022-09-06 00:00:00.000,C510H4591N,MN,W,SCW,527093,2.000000,98.00,1
2023,1,200,SCW,200-1162140,2023-01-31 00:00:00.000,JTT,JTT, ,JTT, ,1255193,BAY DESIGN STORE,1-L10,200-1104301,2022-09-06 00:00:00.000,355224,MN,W,SCW,527093,4.000000,1632.00,1
2023,1,200,SCW,200-1162140,2023-01-31 00:00:00.000,JTT,JTT, ,JTT, ,1255193,BAY DESIGN STORE,1-L10,200-1104301,2022-09-06 00:00:00.000,C514H4591N,MN,W,SCW,527093,4.000000,196.00,1
2023,1,200,SCW,200-1161095,2023-01-17 00:00:00.000,MJT-MARIANNEM,MJT, ,MJT, ,1255215,MODERN REMAINS,.,200-1104375,2022-09-07 00:00:00.000,C768H6457N,MN,W,SCW,LDS22 - 203371 - REP APPLIED,2.000000,136.00,1
2023,1,200,SCW,200-1161095,2023-01-17 00:00:00.000,MJT-MARIANNEM,MJT, ,MJT, ,1255215,MODERN REMAINS,.,200-1104375,2022-09-07 00:00:00.000,28904,MN,W,SCW,LDS22 - 203371 - REP APPLIED,2.000000,1156.00,1
2023,1,200,SCW,200-1161456,2023-01-20 00:00:00.000,MJT-MARIANNEM,MJT, ,MJT, ,1255259,DWELL FURNITURE BOUTIQUE,.,200-1106328,2022-10-27 00:00:00.000,MKTG-90015,MKT,SD,WJO,MARKETING SUPPLIES,1.000000,.00,1
2023,1,200,SCW,200-1161912,2023-01-27 00:00:00.000,MJT-MARIANNEM,MJT, ,MJT, ,1255259,DWELL FURNITURE BOUTIQUE,.,200-1104514,2022-09-09 00:00:00.000,128401,CT,SD,SCW,EB23-A,1.000000,1061.00,1
2023,1,200,SCW,200-1161912,2023-01-27 00:00:00.000,MJT-MARIANNEM,MJT, ,MJT, ,1255259,DWELL FURNITURE BOUTIQUE,.,200-1104514,2022-09-09 00:00:00.000,129416,CT,SD,SCW,EB23-A,1.000000,70.00,1
2023,1,220,Gabby,220-1313699,2023-01-25 00:00:00.000,MA-RICKS,MA,MA,MA,MA,1255389,BARA INTERIORS CORP.,.,220-1175040,2023-01-16 00:00:00.000,SCH-100-100773,CL-MN,D,GABBY,DOUGLASS-FABRIC,3.000000,192.00,1
2023,1,220,Gabby,220-1312272,2023-01-16 00:00:00.000,JM,(none),IST1-KELLYM,JM,IST1,1255414,FREESTONE & SMITH,.,220-1165770,2022-09-16 00:00:00.000,SCH-170580,MV,D,GABBY,IST1-D,1.000000,1919.00,1
2023,1,220,Gabby,220-1313087,2023-01-20 00:00:00.000,FL-JORGANNAT,FL, ,FL, ,1255513,MARCOTTES DESIGN,.,220-1170439,2022-11-10 00:00:00.000,MKTG-90015,MKT,SD,WJO,WJRUGS,1.000000,.00,1
2023,1,220,Gabby,220-1313057,2023-01-20 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1255513,MARCOTTES DESIGN,.,220-1175058,2023-01-16 00:00:00.000,SCH-159095,MV,SD,GABBY,110472-01162023-1-S,1.000000,340.00,1
2023,1,220,Gabby,220-1313057,2023-01-20 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1255513,MARCOTTES DESIGN,.,220-1175058,2023-01-16 00:00:00.000,SCH-157015,MV,SD,GABBY,110472-01162023-1-S,1.000000,415.00,1
2023,1,220,Gabby,220-1313057,2023-01-20 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1255513,MARCOTTES DESIGN,.,220-1175058,2023-01-16 00:00:00.000,SCH-156035,MV,SD,GABBY,110472-01162023-1-S,2.000000,250.00,1
2023,1,220,Gabby,220-1313057,2023-01-20 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1255513,MARCOTTES DESIGN,.,220-1175058,2023-01-16 00:00:00.000,SCH-169280,MV,SD,GABBY,110472-01162023-1-S,1.000000,1203.00,1
2023,1,220,Gabby,220-1313433,2023-01-24 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1255513,MARCOTTES DESIGN,.,220-1175469,2023-01-20 00:00:00.000,SCH-168040,MV,SD,GABBY,110472-01192023-1-S,1.000000,325.00,1
2023,1,220,Gabby,220-1313433,2023-01-24 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1255513,MARCOTTES DESIGN,.,220-1175469,2023-01-20 00:00:00.000,SCH-175006,MV,SD,GABBY,110472-01192023-1-S,1.000000,422.00,1
2023,1,220,Gabby,220-1313433,2023-01-24 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1255513,MARCOTTES DESIGN,.,220-1175469,2023-01-20 00:00:00.000,SCH-175006-A,MV,SD,GABBY,110472-01192023-1-S,1.000000,.00,1
2023,1,220,Gabby,220-1313433,2023-01-24 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1255513,MARCOTTES DESIGN,.,220-1175469,2023-01-20 00:00:00.000,SCH-175006-B,MV,SD,GABBY,110472-01192023-1-S,1.000000,.00,1
2023,1,220,Gabby,220-1313433,2023-01-24 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1255513,MARCOTTES DESIGN,.,220-1175469,2023-01-20 00:00:00.000,SCH-170155,MV,SD,GABBY,110472-01192023-1-S,1.000000,533.00,1
2023,1,200,SCW,200-1161336,2023-01-19 00:00:00.000,TBT-DAVIDS,TBT, ,TBT, ,1255539,PIPER BUCK DBA BONHOMIE,.,200-1105005,2022-09-21 00:00:00.000,323566,MN,W,SCW,OPENING,1.000000,1952.00,1
2023,1,200,SCW,200-1161263,2023-01-18 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1255562,PALM BEACH PATIO FURNITURE,.,200-1107869,2022-12-07 00:00:00.000,420517,MN,SD,SCW,112822-01,2.000000,1360.00,1
2023,1,200,SCW,200-1161263,2023-01-18 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1255562,PALM BEACH PATIO FURNITURE,.,200-1107869,2022-12-07 00:00:00.000,C524P4300N,MN,SD,SCW,112822-01,2.000000,422.00,1
2023,1,200,SCW,200-1161263,2023-01-18 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1255562,PALM BEACH PATIO FURNITURE,.,200-1107869,2022-12-07 00:00:00.000,423217,MN,SD,SCW,112822-01,2.000000,1268.00,1
2023,1,200,SCW,200-1161263,2023-01-18 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1255562,PALM BEACH PATIO FURNITURE,.,200-1107869,2022-12-07 00:00:00.000,C521P4300N,MN,SD,SCW,112822-01,2.000000,422.00,1
2023,1,200,SCW,200-1161460,2023-01-20 00:00:00.000,FL-JORGANNAT,FL, ,FL, ,1255562,PALM BEACH PATIO FURNITURE,.,200-1107450,2022-11-21 00:00:00.000,MKTG-90015,MKT,SD,WJO,WJ.SAMPLES,1.000000,.00,1
2023,1,200,SCW,200-1161683,2023-01-24 00:00:00.000,FL-JORGANNAT,FL, ,FL, ,1255562,PALM BEACH PATIO FURNITURE,.,200-1109008,2023-01-20 00:00:00.000,333617,MN,SD,SCW,LINDA.2,2.000000,664.00,1
2023,1,200,SCW,200-1161683,2023-01-24 00:00:00.000,FL-JORGANNAT,FL, ,FL, ,1255562,PALM BEACH PATIO FURNITURE,.,200-1109008,2023-01-20 00:00:00.000,332317,MN,SD,SCW,LINDA.2,1.000000,519.00,1
2023,1,200,SCW,200-1161835,2023-01-26 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1255562,PALM BEACH PATIO FURNITURE,.,200-1108025,2022-12-12 00:00:00.000,334824,MN,SD,SCW,121122-04,2.000000,1902.00,1
2023,1,200,SCW,200-1161835,2023-01-26 00:00:00.000,FL-JORGANNAT,FL,FL,FL,FL,1255562,PALM BEACH PATIO FURNITURE,.,200-1108025,2022-12-12 00:00:00.000,C314H4328N,MN,SD,SCW,121122-04,2.000000,332.00,1
2023,1,220,Gabby,220-1310743,2023-01-06 00:00:00.000,PBT-CASSIDYR,PBT, ,PBT, ,1255575,ANNE PAPPAS INTERIORS,.,220-1166391,2022-09-22 00:00:00.000,SCH-960-100289,CL-MN,D,GABBY,20040,1.000000,2839.00,1
2023,1,220,Gabby,220-1312038,2023-01-13 00:00:00.000,SO-HEATHERR,SO, ,SO, ,1255791,CJC PROPERTIES LLC,1-L10,220-1171836,2022-11-29 00:00:00.000,SCH-170580,MV,W,GABBY,BFS22,1.000000,1381.00,1
2023,1,220,Gabby,220-1313292,2023-01-23 00:00:00.000,TX-ANNEL,TX,TX,TX,TX,1255964,HINDY HOUSE,.,220-1175250,2023-01-18 00:00:00.000,SCH-170230,MV,W,GABBY,112842-01182023-1-S,2.000000,783.00,1
2023,1,220,Gabby,220-1313292,2023-01-23 00:00:00.000,TX-ANNEL,TX,TX,TX,TX,1255964,HINDY HOUSE,.,220-1175250,2023-01-18 00:00:00.000,SCH-169295,MV,W,GABBY,112842-01182023-1-S,1.000000,1051.20,1
2023,1,220,Gabby,220-1312849,2023-01-19 00:00:00.000,JLT-ANNEL,JLT, ,JLT, ,1255964,HINDY HOUSE,.,220-1167452,2022-10-06 00:00:00.000,SCH-G203-202039,MN, ,GABBY,81595-100522-88-2-A,2.000000,160.00,1
2023,1,220,Gabby,220-1312849,2023-01-19 00:00:00.000,JLT-ANNEL,JLT, ,JLT, ,1255964,HINDY HOUSE,.,220-1167452,2022-10-06 00:00:00.000,SCH-G203-202137,MN, ,GABBY,81595-100522-88-2-A,2.000000,240.00,1
2023,1,220,Gabby,220-1312849,2023-01-19 00:00:00.000,JLT-ANNEL,JLT, ,JLT, ,1255964,HINDY HOUSE,.,220-1167452,2022-10-06 00:00:00.000,SCH-G203-202034,MN, ,GABBY,81595-100522-88-2-A,2.000000,180.00,1
2023,1,220,Gabby,220-1018694,2023-01-31 00:00:00.000,TX-ANNEL,TX, ,TX, ,1256015,ALLYSON SHOEMAKER INTERIORS LLC, ,220-8018838,2023-01-25 00:00:00.000,DAMAGE REPAIR CREDIT,**,D,MISC,RMA RQST#: 28807,-1.000000,-200.00,7
2023,1,220,Gabby,220-1312885,2023-01-19 00:00:00.000,UMW-TIMP,UMW, ,UMW, ,1256083,RENAE KELLER INTERIOR DESIGN,1,220-1175116,2023-01-17 00:00:00.000,SCH-HDW-00033,MV,W,GABBY,REPLACEMENT HARDWARE 1/17/2023,1.000000,.00,1
2023,1,220,Gabby,220-1314019,2023-01-27 00:00:00.000,UMW-TIMP,UMW, ,UMW, ,1256083,RENAE KELLER INTERIOR DESIGN,1,220-1175838,2023-01-25 00:00:00.000,SCH-160035,MV,W,GABBY,INTER-0001,1.000000,231.00,1
2023,1,220,Gabby,220-1314003,2023-01-27 00:00:00.000,NE-CHADF,NE, ,NE, ,1256225,CHRISTINA WIKMAN INTERIORS,.,220-1175607,2023-01-23 00:00:00.000,SCH-HDW-00015,MV,D,GABBY,NO CHARGE FOOTGLIDES 1/23/2023,3.000000,.00,1
2023,1,220,Gabby,220-1311147,2023-01-09 00:00:00.000,TX-ERICB,TX, ,TX, ,1256247,ANDREA SMITH DESIGNS LLC,0,220-1173522,2022-12-27 00:00:00.000,SCH-167040,MV,D,GABBY,RMA:220-1015072/220-1168518 DE,1.000000,755.00,1
2023,1,220,Gabby,220-1018389,2023-01-10 00:00:00.000,JLT-ERICB,JLT, ,JLT, ,1256247,ANDREA SMITH DESIGNS LLC,.,220-8018451,2022-12-27 00:00:00.000,SCH-167040,X,D,GABBY,RMA:220-1015072,-1.000000,-755.00,1
